,Customer ID,Order ID,Product ID,Sales,Quantity,Discount,Profit
5907,KD-16495,US-2016-113985,OFF-BI-10002353,24.704,2,0.2,9.264
5908,KD-16495,US-2016-113985,OFF-AP-10001303,59.7,3,0.0,26.865
5909,KD-16495,US-2016-113985,FUR-FU-10003026,14.52,3,0.0,5.6628
5910,KD-16495,US-2016-113985,OFF-BI-10000632,104.184,3,0.2,33.8598
5911,SC-20680,CA-2016-155383,OFF-ST-10001328,46.53,3,0.0,13.0284
5912,DW-13585,CA-2014-120432,OFF-SU-10004661,25.5,3,0.0,6.63
5913,PF-19120,US-2015-126977,OFF-ST-10000617,14.9,5,0.0,1.043
5914,PF-19120,US-2015-126977,OFF-LA-10002762,87.71,7,0.0,41.2237
5915,PF-19120,US-2015-126977,FUR-CH-10001973,199.764,2,0.1,8.8784
5916,PF-19120,US-2015-126977,OFF-ST-10003058,94.6,4,0.0,27.434
5917,PF-19120,US-2015-126977,FUR-BO-10004834,4228.704,6,0.2,158.5764
5918,PF-19120,US-2015-126977,FUR-BO-10002213,2003.92,5,0.2,-25.049
5919,PF-19120,US-2015-126977,TEC-PH-10002170,209.97,3,0.0,58.7916
5920,PF-19120,US-2015-126977,TEC-AC-10003033,659.9,2,0.0,217.767
5921,PF-19120,US-2015-126977,OFF-PA-10004071,110.96,2,0.0,53.2608
5922,PF-19120,US-2015-126977,TEC-PH-10000169,67.8,4,0.0,1.356
5923,DK-13225,CA-2016-130288,FUR-TA-10002958,313.176,2,0.4,-120.0508
5924,RB-19435,CA-2017-146458,OFF-AR-10001177,22.96,7,0.0,6.6584
5925,GD-14590,CA-2017-150420,TEC-AC-10004975,1099.5,10,0.0,362.835
5926,RA-19885,US-2014-118997,FUR-TA-10001086,1215.92,8,0.0,316.1392
5927,DB-13555,CA-2014-114314,OFF-LA-10000240,7.31,1,0.0,3.4357
5928,DB-13555,CA-2014-114314,FUR-FU-10002107,8.92,4,0.0,3.9248
5929,RL-19615,US-2017-169551,FUR-BO-10001519,87.21,3,0.5,-45.3492
5930,RL-19615,US-2017-169551,OFF-PA-10004100,15.552,3,0.2,5.4432
5931,RL-19615,US-2017-169551,TEC-PH-10001363,683.988,2,0.4,-113.998
5932,RL-19615,US-2017-169551,OFF-ST-10004835,13.392,3,0.2,1.0044
5933,RL-19615,US-2017-169551,TEC-AC-10002018,16.776,3,0.2,4.8231
5934,RL-19615,US-2017-169551,TEC-AC-10003033,527.92,2,0.2,85.787
5935,RB-19465,CA-2016-103107,FUR-FU-10000221,25.4,5,0.0,8.636
5936,RB-19465,CA-2016-103107,TEC-PH-10001198,177.48,3,0.2,19.9665
5937,RB-19465,CA-2016-103107,TEC-PH-10002564,71.976,3,0.2,8.997
5938,JF-15295,CA-2017-122077,TEC-PH-10003811,95.992,1,0.2,9.5992
5939,JF-15295,CA-2017-122077,OFF-LA-10004178,13.216,4,0.2,4.2952
5940,RW-19690,CA-2017-112431,TEC-AC-10001465,435.84,12,0.0,130.752
5941,RW-19690,CA-2017-112431,OFF-AR-10000940,5.88,2,0.0,1.5876
5942,VG-21790,CA-2016-151092,TEC-PH-10001700,211.168,4,0.2,18.4772
5943,JM-15265,CA-2014-104178,FUR-FU-10000771,6.28,1,0.0,2.6376
5944,JM-15265,CA-2014-104178,TEC-AC-10002399,95.1,5,0.0,30.432
5945,JM-15265,CA-2014-104178,OFF-PA-10004983,25.92,4,0.0,12.4416
5946,JM-15265,CA-2014-104178,OFF-ST-10004258,48.84,4,0.0,13.1868
5947,BE-11455,CA-2015-115924,OFF-BI-10004040,25.9,5,0.0,12.691
5948,CB-12535,CA-2017-161046,OFF-EN-10003862,42.68,4,0.0,19.6328
5949,CB-12535,CA-2017-161046,TEC-AC-10004571,299.97,3,0.0,125.9874
5950,CB-12535,CA-2017-161046,OFF-AP-10000891,262.24,2,0.0,78.672
5951,CB-12535,CA-2017-161046,OFF-BI-10002026,234.36,6,0.0,112.4928
5952,SD-20485,US-2017-141698,OFF-PA-10001826,20.736,4,0.2,7.2576
5953,SG-20890,US-2014-105151,OFF-AR-10001231,10.5,5,0.0,2.94
5954,TS-21430,CA-2014-155796,FUR-FU-10000409,23.968,2,0.2,7.7896
5955,TS-21430,CA-2014-155796,FUR-BO-10002545,521.96,4,0.5,-250.5408
5956,DK-13225,CA-2016-127138,OFF-ST-10002756,676.55,5,0.0,6.7655
5957,DK-13225,CA-2016-127138,OFF-AP-10003842,154.9,5,0.0,40.274
5958,DK-13225,CA-2016-127138,OFF-EN-10004459,30.56,4,0.0,14.9744
5959,DK-13225,CA-2016-127138,FUR-CH-10003746,770.352,3,0.2,77.0352
5960,ML-17395,CA-2017-150602,FUR-FU-10003142,21.12,4,0.0,6.5472
5961,MA-17560,CA-2014-140732,TEC-PH-10001425,575.928,9,0.2,57.5928
5962,MA-17560,CA-2014-140732,OFF-AP-10001626,7.78,2,0.0,2.0228
5963,MA-17560,CA-2014-140732,OFF-PA-10003625,123.92,4,0.0,55.764
5964,LR-17035,CA-2017-119011,OFF-SU-10004768,17.22,3,0.0,5.166
5965,LR-17035,CA-2017-119011,OFF-ST-10000777,226.56,6,0.0,63.4368
5966,LR-17035,CA-2017-119011,TEC-PH-10003171,107.88,3,0.2,10.788
5967,BE-11335,CA-2016-166912,OFF-PA-10001033,81.98,2,0.0,40.1702
5968,CC-12145,CA-2014-141726,OFF-PA-10000418,104.85,1,0.0,50.328
5969,CC-12145,CA-2014-141726,OFF-BI-10001982,8.704,2,0.2,3.1552
5970,CC-12145,CA-2014-141726,OFF-PA-10002230,19.92,4,0.0,9.7608
5971,CC-12145,CA-2014-141726,FUR-FU-10003577,43.02,3,0.0,15.4872
5972,BD-11770,CA-2017-115105,FUR-BO-10001811,240.784,1,0.2,30.098
5973,JK-15640,CA-2015-143980,OFF-AP-10003779,414.96,2,0.0,124.488
5974,DB-13615,CA-2016-135636,OFF-ST-10000676,387.72,5,0.2,-67.851
5975,RR-19525,CA-2017-102155,OFF-ST-10001496,360.38,2,0.0,93.6988
5976,RR-19525,CA-2017-102155,OFF-PA-10003673,13.56,2,0.0,6.2376
5977,SV-20935,CA-2017-116953,TEC-PH-10004614,552.0,10,0.2,34.5
5978,RB-19465,CA-2014-117765,FUR-TA-10001039,429.9,5,0.0,111.774
5979,RB-19465,CA-2014-117765,OFF-BI-10000474,32.06,2,0.0,15.3888
5980,RB-19465,CA-2014-117765,FUR-CH-10004698,161.96,2,0.0,45.3488
5981,RB-19465,CA-2014-117765,OFF-ST-10003327,19.86,2,0.0,5.7594
5982,MV-18190,CA-2016-114895,OFF-PA-10000232,12.96,2,0.0,6.3504
5983,EH-14185,CA-2017-112984,OFF-PA-10003657,20.544,6,0.2,6.42
5984,JS-16030,CA-2016-163776,FUR-FU-10001185,185.58,6,0.0,76.0878
5985,JS-16030,CA-2016-163776,OFF-BI-10003007,77.56,2,0.0,35.6776
5986,JS-16030,CA-2016-163776,OFF-ST-10002485,87.92,4,0.0,0.8792
5987,JS-16030,CA-2016-163776,OFF-PA-10001033,245.94,6,0.0,120.5106
5988,JS-16030,CA-2016-163776,OFF-BI-10000404,8.6,1,0.0,4.042
5989,JS-16030,CA-2016-163776,FUR-BO-10003546,504.9,5,0.0,126.225
5990,ES-14020,US-2017-163300,OFF-BI-10004390,2357.488,7,0.2,884.058
5991,ES-14020,US-2017-163300,TEC-PH-10001700,369.544,7,0.2,32.3351
5992,ES-14020,US-2017-163300,FUR-CH-10003396,184.752,3,0.2,-20.7846
5993,NS-18640,CA-2016-162187,OFF-ST-10001558,64.96,5,0.2,-4.06
5994,NS-18640,CA-2016-162187,OFF-SU-10004782,13.52,2,0.2,1.69
5995,NS-18640,CA-2016-162187,FUR-CH-10003298,458.43,5,0.3,-137.529
5996,NS-18640,CA-2016-162187,OFF-AP-10000576,387.136,4,0.2,24.196
5997,NS-18640,CA-2016-162187,FUR-TA-10003008,328.59,3,0.4,-147.8655
5998,SH-19975,US-2014-112991,FUR-CH-10001708,338.352,3,0.2,4.2294
5999,SH-19975,US-2014-112991,OFF-PA-10000019,25.92,4,0.0,12.4416
6000,SH-19975,US-2014-112991,OFF-PA-10002222,91.36,4,0.0,42.0256
6001,RF-19345,CA-2014-124079,FUR-FU-10002553,87.96,3,0.2,7.6965
6002,RF-19345,CA-2014-124079,OFF-BI-10002103,5.214,2,0.7,-4.1712
6003,DL-12865,US-2017-146878,OFF-BI-10002794,12.294,1,0.7,-8.6058
6004,AG-10390,CA-2017-107244,FUR-FU-10002597,19.76,4,0.0,8.2992
6005,SW-20245,CA-2015-100657,FUR-CH-10003535,109.764,2,0.1,8.5372
6006,KN-16390,CA-2017-129581,TEC-PH-10001527,128.85,3,0.0,3.8655
6007,GB-14530,CA-2017-129028,FUR-FU-10004006,127.95,3,0.0,21.7515
6008,CL-12565,CA-2015-135580,OFF-PA-10000595,68.52,3,0.0,31.5192
6009,CL-12565,CA-2015-135580,OFF-ST-10000798,74.94,3,0.0,14.2386
6010,CL-12565,CA-2015-135580,TEC-MA-10004002,2548.56,6,0.2,286.713
6011,CL-12565,CA-2015-135580,OFF-EN-10003296,271.44,3,0.0,122.148
6012,CL-12565,CA-2015-135580,TEC-PH-10004345,287.88,3,0.2,35.985
6013,KF-16285,CA-2016-159016,OFF-PA-10004405,14.9,5,0.0,7.152
6014,KF-16285,CA-2016-159016,TEC-PH-10002885,4158.912,8,0.2,363.9048
6015,AY-10555,CA-2014-102652,FUR-FU-10000747,91.96,2,0.0,15.6332
6016,AY-10555,CA-2014-102652,FUR-FU-10001918,33.11,7,0.0,12.9129
6017,AY-10555,CA-2014-102652,OFF-PA-10003309,19.44,3,0.0,9.3312
6018,AY-10555,CA-2014-102652,OFF-PA-10001977,55.48,1,0.0,26.6304
6019,BD-11635,CA-2014-152422,OFF-AP-10002892,91.92,5,0.2,11.49
6020,HG-15025,US-2016-156692,OFF-AP-10002222,17.34,2,0.0,4.6818
6021,HG-15025,US-2016-156692,TEC-AC-10000158,71.98,2,0.0,15.1158
6022,CB-12025,CA-2014-130869,OFF-EN-10002600,7.08,3,0.2,2.478
6023,LS-16945,US-2017-128832,TEC-AC-10004855,69.98,2,0.0,4.8986
6024,DM-13015,CA-2017-139717,OFF-AP-10000938,646.272,8,0.2,64.6272
6025,DM-13015,CA-2017-139717,OFF-PA-10002195,10.368,2,0.2,3.7584
6026,AC-10615,CA-2017-136007,OFF-FA-10002701,8.4,5,0.0,0.336
6027,AC-10615,CA-2017-136007,TEC-PH-10003589,71.96,5,0.2,25.186
6028,LT-17110,CA-2016-157364,OFF-AR-10003752,18.48,2,0.2,6.006
6029,TB-21250,US-2016-112970,OFF-AR-10003829,9.84,3,0.0,2.8536
6030,AH-10585,US-2017-152492,FUR-CH-10000155,239.24,1,0.2,23.924
6031,SS-20140,CA-2016-101168,FUR-FU-10003142,21.12,4,0.0,6.5472
6032,TD-20995,CA-2017-104010,OFF-SU-10001218,54.9,5,0.0,15.372
6033,PP-18955,CA-2015-130253,FUR-FU-10002963,15.24,3,0.0,5.1816
6034,PG-18820,US-2015-155369,OFF-AP-10002578,19.568,2,0.8,-52.8336
6035,PG-18820,US-2015-155369,OFF-BI-10003925,310.392,4,0.8,-512.1468
6036,AA-10645,CA-2016-131205,FUR-FU-10003347,42.6,3,0.0,16.614
6037,AA-10645,CA-2016-131205,OFF-BI-10000315,113.94,6,0.0,54.6912
6038,AA-10645,CA-2016-131205,OFF-ST-10002583,129.92,4,0.0,5.1968
6039,AA-10645,CA-2016-131205,OFF-AR-10003469,5.28,3,0.0,2.5344
6040,FA-14230,CA-2017-122364,TEC-PH-10001817,859.2,3,0.2,75.18
6041,FA-14230,CA-2017-122364,TEC-MA-10001031,506.28,3,0.2,177.198
6042,TB-21520,CA-2016-117912,FUR-FU-10002088,14.368,2,0.2,3.9512
6043,AH-10075,CA-2017-145702,FUR-CH-10001482,314.352,3,0.2,-35.3646
6044,AH-10075,CA-2017-145702,OFF-PA-10001526,27.888,7,0.2,10.1094
6045,CP-12085,CA-2015-113215,FUR-FU-10002937,238.152,3,0.2,89.307
6046,BF-11215,CA-2016-154662,FUR-TA-10001771,692.94,3,0.0,173.235
6047,CP-12340,CA-2015-105571,OFF-BI-10003305,16.146,9,0.7,-12.9168
6048,CP-12340,CA-2015-105571,OFF-BI-10001359,1345.485,5,0.7,-1031.5385
6049,LS-17245,CA-2016-152765,OFF-PA-10000483,173.488,7,0.2,54.215
6050,TS-21655,CA-2015-153878,OFF-AR-10000658,57.75,5,0.0,16.17
6051,TS-21655,CA-2015-153878,OFF-AP-10001205,272.4,5,0.0,76.272
6052,JS-15940,CA-2016-124016,OFF-PA-10002586,11.952,3,0.2,4.0338
6053,JS-15940,CA-2016-124016,FUR-FU-10004963,28.0,4,0.2,7.7
6054,JS-15940,CA-2016-124016,OFF-BI-10002071,12.201,7,0.7,-9.7608
6055,NF-18385,CA-2016-113551,OFF-BI-10001617,2.068,1,0.8,-3.4122
6056,NF-18385,CA-2016-113551,OFF-PA-10004665,83.84,8,0.2,30.392
6057,KN-16705,CA-2014-107524,OFF-EN-10001990,11.36,2,0.0,5.3392
6058,KN-16705,CA-2014-107524,OFF-PA-10000587,36.4,5,0.0,17.472
6059,GA-14725,CA-2014-138072,TEC-AC-10004859,27.968,2,0.2,6.992
6060,EH-14125,CA-2015-134201,OFF-ST-10001476,142.04,4,0.0,38.3508
6061,EH-14125,CA-2015-134201,OFF-AR-10002804,14.67,3,0.0,6.0147
6062,RA-19285,CA-2015-111780,TEC-CO-10004202,1199.96,5,0.2,224.9925
6063,RA-19285,CA-2015-111780,OFF-PA-10001307,12.6,3,0.0,6.174
6064,RA-19285,CA-2015-111780,OFF-PA-10001667,17.94,3,0.0,8.073
6065,TT-21070,CA-2015-119942,OFF-LA-10001569,23.904,6,0.2,7.7688
6066,AH-10465,CA-2015-151547,OFF-SU-10000898,88.96,8,0.2,10.008
6067,CC-12430,CA-2017-166695,FUR-CH-10000225,518.272,8,0.2,-97.176
6068,CC-12430,CA-2017-166695,FUR-FU-10002191,6.98,1,0.0,3.3504
6069,CC-12430,CA-2017-166695,TEC-MA-10003176,343.2,1,0.2,38.61
6070,KD-16495,CA-2017-167542,OFF-LA-10004093,17.544,3,0.2,5.9211
6071,BG-11035,CA-2015-120901,OFF-ST-10000025,152.688,2,0.2,-26.7204
6072,BG-11035,CA-2015-120901,OFF-FA-10001561,3.488,2,0.2,0.5668
6073,BG-11035,CA-2015-120901,OFF-SU-10001225,5.888,2,0.2,-1.3248
6074,FH-14365,CA-2017-121398,OFF-BI-10001718,153.552,3,0.2,51.8238
6075,FH-14365,CA-2017-121398,OFF-ST-10002756,270.62,2,0.0,2.7062
6076,PG-18820,CA-2016-151561,TEC-AC-10001432,468.9,6,0.0,206.316
6077,PG-18820,CA-2016-151561,TEC-AC-10003399,72.48,2,0.0,30.4416
6078,PG-18820,CA-2016-151561,OFF-SU-10001574,10.95,3,0.0,3.285
6079,PG-18820,CA-2016-151561,FUR-FU-10004864,191.82,3,0.0,61.3824
6080,NZ-18565,CA-2017-154676,OFF-ST-10001172,151.056,9,0.2,7.5528
6081,TB-21595,US-2014-165589,FUR-FU-10002396,25.16,5,0.6,-11.322
6082,JE-15475,US-2016-132577,OFF-BI-10004040,6.216,6,0.8,-9.6348
6083,JE-15475,US-2016-132577,OFF-AR-10003481,23.616,9,0.2,2.6568
6084,JE-15475,US-2016-132577,TEC-AC-10000387,24.032,2,0.2,-0.6008
6085,JE-15475,US-2016-132577,OFF-LA-10000262,2.088,1,0.2,0.6786
6086,JE-15475,US-2016-132577,OFF-BI-10003196,4.488,6,0.8,-6.732
6087,EH-13945,CA-2015-114048,FUR-FU-10004351,29.22,3,0.0,12.8568
6088,BF-10975,CA-2015-137281,OFF-PA-10001870,6.48,1,0.0,3.1104
6089,PC-18745,US-2017-162068,OFF-BI-10002813,1.188,2,0.7,-0.99
6090,SV-20365,CA-2017-100111,FUR-CH-10003846,272.646,3,0.1,18.1764
6091,SV-20365,CA-2017-100111,TEC-AC-10002647,212.8,2,0.0,95.76
6092,SV-20365,CA-2017-100111,OFF-PA-10000807,38.52,9,0.0,18.1044
6093,SV-20365,CA-2017-100111,TEC-AC-10001465,72.64,2,0.0,21.792
6094,SV-20365,CA-2017-100111,OFF-ST-10000615,45.4,4,0.0,12.712
6095,SV-20365,CA-2017-100111,OFF-PA-10002713,13.76,2,0.0,6.3296
6096,SV-20365,CA-2017-100111,FUR-CH-10003061,80.991,1,0.1,8.0991
6097,SV-20365,CA-2017-100111,OFF-BI-10000343,11.784,3,0.2,3.9771
6098,SV-20365,CA-2017-100111,OFF-FA-10000304,4.36,2,0.0,1.7876
6099,SV-20365,CA-2017-100111,FUR-CH-10004086,2888.127,11,0.1,609.7157
6100,SV-20365,CA-2017-100111,TEC-PH-10002885,1299.66,2,0.0,350.9082
6101,SV-20365,CA-2017-100111,FUR-CH-10001215,2254.41,5,0.1,375.735
6102,SV-20365,CA-2017-100111,TEC-PH-10000215,104.85,3,0.0,28.3095
6103,SV-20365,CA-2017-100111,TEC-AC-10001998,59.97,3,0.0,20.3898
6104,Dp-13240,US-2017-132381,FUR-TA-10002356,314.532,2,0.4,-83.8752
6105,HR-14830,CA-2015-147011,OFF-AR-10002399,13.632,4,0.2,3.5784
6106,WB-21850,CA-2014-120852,OFF-AP-10001563,19.432,2,0.8,-49.5516
6107,WB-21850,CA-2014-120852,TEC-AC-10004510,65.44,5,0.2,-8.18
6108,AS-10090,CA-2016-150007,OFF-LA-10001982,6.0,2,0.2,2.1
6109,AS-10090,CA-2016-150007,OFF-BI-10004141,1.908,3,0.8,-3.2436
6110,SP-20920,CA-2016-124590,FUR-CH-10004495,1474.802,7,0.3,-21.0686
6111,SP-20920,CA-2016-124590,OFF-AP-10002311,110.096,2,0.2,33.0288
6112,SP-20920,CA-2016-124590,OFF-FA-10000585,16.752,6,0.2,5.4444
6113,SP-20920,CA-2016-124590,FUR-CH-10000454,1537.074,9,0.3,0.0
6114,SP-20920,CA-2016-124590,FUR-CH-10003746,449.372,2,0.3,-12.8392
6115,SP-20650,CA-2016-133802,OFF-BI-10003291,41.904,6,0.2,14.1426
6116,CM-12655,US-2016-113677,TEC-PH-10002114,2279.96,4,0.0,592.7896
6117,CM-12655,US-2016-113677,OFF-LA-10001569,14.94,3,0.0,6.8724
6118,JR-16210,CA-2017-143378,TEC-PH-10001425,191.976,3,0.2,19.1976
6119,JR-16210,CA-2017-143378,OFF-AR-10001915,23.832,3,0.2,6.5538
6120,JR-16210,CA-2017-143378,FUR-FU-10004864,409.216,8,0.2,61.3824
6121,JR-16210,CA-2017-143378,FUR-BO-10001972,72.588,2,0.7,-128.2388
6122,CB-12415,CA-2017-152660,OFF-ST-10000532,61.568,2,0.2,4.6176
6123,SD-20485,CA-2015-142139,OFF-PA-10003883,20.96,4,0.2,6.812
6124,SS-20140,CA-2017-145772,TEC-AC-10003038,44.75,5,0.0,8.5025
6125,SS-20140,CA-2017-145772,OFF-PA-10001593,11.96,2,0.0,5.382
6126,SS-20140,CA-2017-145772,OFF-BI-10002049,3.912,1,0.2,1.2714
6127,EH-13990,CA-2016-124100,FUR-CH-10003817,327.996,6,0.1,54.666
6128,AH-10030,US-2014-158400,OFF-BI-10002353,49.408,4,0.2,18.528
6129,EM-14200,CA-2017-162033,TEC-AC-10003116,53.25,3,0.0,20.7675
6130,EM-14200,CA-2017-162033,OFF-FA-10003021,3.76,2,0.0,1.316
6131,TB-21190,CA-2014-163447,FUR-CH-10004477,767.214,14,0.1,161.9674
6132,AB-10165,CA-2017-145737,OFF-PA-10001033,163.96,5,0.2,59.4355
6133,AO-10810,CA-2016-148096,FUR-TA-10004152,161.28,2,0.2,12.096
6134,TT-21220,CA-2016-146766,OFF-AR-10002135,192.8,4,0.0,55.912
6135,KN-16705,CA-2015-105613,TEC-AC-10000521,27.696,3,0.2,3.462
6136,KN-16705,CA-2015-105613,OFF-AP-10000026,73.164,6,0.8,-186.5682
6137,FO-14305,US-2016-142251,OFF-PA-10002986,32.064,6,0.2,11.2224
6138,GA-14725,CA-2014-131247,FUR-BO-10001337,205.666,2,0.15,-12.098
6139,NC-18415,US-2015-113593,OFF-ST-10000532,115.44,3,0.0,30.0144
6140,JF-15190,CA-2017-121083,OFF-PA-10001497,274.8,5,0.0,134.652
6141,JF-15190,CA-2017-121083,OFF-ST-10002554,195.64,4,0.0,3.9128
6142,JF-15190,CA-2017-121083,TEC-PH-10001336,257.98,2,0.0,74.8142
6143,JF-15190,CA-2017-121083,OFF-AR-10002987,119.04,6,0.0,48.8064
6144,GT-14710,CA-2017-151190,OFF-PA-10000575,20.07,3,0.0,9.2322
6145,KM-16660,CA-2014-133543,OFF-AR-10003394,11.76,4,0.0,3.1752
6146,PJ-18835,CA-2017-105130,OFF-AR-10003394,11.76,4,0.0,3.1752
6147,PJ-18835,CA-2017-105130,OFF-BI-10001191,40.736,2,0.2,14.7668
6148,AC-10660,CA-2016-161928,TEC-PH-10003484,201.584,2,0.2,12.599
6149,JG-15310,CA-2017-101322,FUR-CH-10003968,340.704,6,0.2,-34.0704
6150,RM-19375,US-2016-106600,FUR-BO-10001608,354.9,5,0.0,88.725
6151,EK-13795,CA-2014-111871,FUR-BO-10004218,1198.33,10,0.15,70.49
6152,RD-19585,CA-2017-139437,OFF-ST-10002485,87.92,4,0.0,0.8792
6153,CV-12805,CA-2017-151484,FUR-FU-10001876,51.968,2,0.2,10.3936
6154,CV-12805,CA-2017-151484,OFF-ST-10002370,51.336,3,0.2,5.7753
6155,CV-12805,CA-2017-151484,OFF-ST-10000142,332.704,1,0.2,33.2704
6156,CV-12805,CA-2017-151484,FUR-FU-10004671,42.408,3,0.2,9.5418
6157,AG-10330,CA-2016-104150,OFF-EN-10002504,81.54,3,0.0,38.3238
6158,AG-10330,CA-2016-104150,TEC-AC-10004803,167.28,12,0.0,23.4192
6159,GM-14440,CA-2016-161025,OFF-ST-10001932,772.68,4,0.0,108.1752
6160,MC-17605,CA-2014-103989,TEC-PH-10004667,323.976,3,0.2,28.3479
6161,MC-17605,CA-2014-103989,OFF-LA-10000443,11.808,4,0.2,3.9852
6162,MC-17605,CA-2014-103989,OFF-ST-10000918,26.16,3,0.2,1.962
6163,MC-17605,CA-2014-103989,OFF-BI-10001196,33.57,5,0.7,-25.737
6164,MC-17605,CA-2014-103989,FUR-FU-10003981,4.992,3,0.2,1.3728
6165,MC-17605,CA-2014-103989,FUR-FU-10002508,20.016,3,0.2,5.5044
6166,MC-17605,CA-2014-103989,TEC-AC-10002647,170.24,2,0.2,53.2
6167,ES-14020,CA-2015-142433,OFF-PA-10002377,117.456,3,0.2,44.046
6168,RW-19540,CA-2015-132815,OFF-PA-10004530,22.96,2,0.0,11.2504
6169,MM-17920,CA-2014-101266,OFF-PA-10002986,13.36,2,0.0,6.4128
6170,MH-17440,CA-2016-141523,OFF-BI-10000948,34.248,3,0.2,11.5587
6171,MH-17440,CA-2016-141523,OFF-AR-10001545,3.52,2,0.0,1.0208
6172,NZ-18565,US-2014-106299,OFF-BI-10001758,26.7,5,0.0,12.549
6173,NZ-18565,US-2014-106299,TEC-AC-10003237,21.2,2,0.0,9.116
6174,NZ-18565,US-2014-106299,OFF-ST-10002011,838.38,2,0.0,226.3626
6175,GB-14575,CA-2015-158421,FUR-CH-10000309,1690.04,4,0.0,422.51
6176,GB-14575,CA-2015-158421,OFF-ST-10002444,85.96,7,0.0,24.0688
6177,GB-14575,CA-2015-158421,OFF-EN-10001453,121.96,2,0.0,57.3212
6178,GB-14575,CA-2015-158421,OFF-PA-10001801,23.92,4,0.0,11.7208
6179,GB-14575,CA-2015-158421,OFF-ST-10000563,63.96,2,0.0,6.396
6180,GB-14575,CA-2015-158421,TEC-PH-10000369,629.95,5,0.0,176.386
6181,GB-14575,CA-2015-158421,TEC-PH-10002538,113.73,3,0.0,32.9817
6182,GB-14575,CA-2015-158421,OFF-BI-10000050,14.6,2,0.0,6.862
6183,GB-14575,CA-2015-158421,OFF-ST-10004186,887.84,8,0.0,17.7568
6184,DB-13270,CA-2016-143609,FUR-CH-10004218,403.92,5,0.2,25.245
6185,JK-15625,CA-2015-138331,OFF-AR-10002952,106.8,10,0.2,10.68
6186,MH-17785,CA-2015-138954,OFF-ST-10003058,70.95,3,0.0,20.5755
6187,MH-17785,CA-2015-138954,OFF-BI-10003963,34.944,6,0.2,11.7936
6188,MH-17785,CA-2015-138954,OFF-AR-10001955,119.04,6,0.0,35.712
6189,AM-10705,CA-2017-157903,TEC-PH-10004345,383.84,4,0.2,47.98
6190,JM-15535,CA-2016-157259,FUR-FU-10003192,799.56,9,0.0,207.8856
6191,MW-18220,CA-2017-107986,OFF-ST-10001325,31.44,3,0.0,8.4888
6192,AG-10330,CA-2017-104927,OFF-PA-10000019,25.92,5,0.2,9.072
6193,AG-10330,CA-2017-104927,OFF-BI-10003429,6.33,5,0.8,-9.8115
6194,AG-10330,CA-2017-104927,OFF-PA-10000176,75.88,5,0.2,26.558
6195,CM-12160,CA-2017-113453,TEC-PH-10004165,329.988,2,0.4,-76.9972
6196,CM-12160,CA-2017-113453,OFF-ST-10000352,71.376,3,0.2,-4.461
6197,RA-19915,CA-2015-149909,OFF-PA-10000726,63.77,7,0.0,28.6965
6198,RA-19915,CA-2015-149909,TEC-PH-10001536,50.97,3,0.0,13.2522
6199,RA-19915,CA-2015-149909,OFF-PA-10001790,96.08,2,0.0,46.1184
6200,SB-20185,CA-2015-146675,TEC-CO-10001766,1439.968,4,0.2,485.9892
6201,SB-20185,CA-2015-146675,TEC-AC-10004396,43.56,3,0.2,-4.9005
6202,PK-19075,CA-2016-118332,FUR-CH-10001708,563.92,5,0.2,7.049
6203,SV-20935,CA-2016-133669,TEC-PH-10001305,235.152,8,0.4,-47.0304
6204,MG-17650,CA-2017-145660,FUR-FU-10002885,7.712,2,0.2,1.7352
6205,CM-12445,CA-2016-133697,OFF-PA-10000726,51.016,7,0.2,15.9425
6206,CM-12445,CA-2016-133697,OFF-FA-10003112,25.248,4,0.2,7.89
6207,CM-12445,CA-2016-133697,FUR-CH-10002372,56.686,1,0.3,-14.5764
6208,ME-18010,CA-2017-148138,OFF-ST-10000563,51.168,2,0.2,-6.396
6209,YS-21880,CA-2017-119809,OFF-BI-10003925,2793.528,9,0.2,942.8157
6210,YS-21880,CA-2017-119809,OFF-ST-10003306,1000.02,7,0.0,290.0058
6211,YS-21880,CA-2017-119809,FUR-FU-10001475,65.94,3,0.0,22.4196
6212,MB-17305,CA-2017-149944,OFF-FA-10003495,18.24,3,0.0,9.12
6213,MB-17305,CA-2017-149944,OFF-AP-10004708,76.12,2,0.0,22.0748
6214,AS-10240,CA-2014-128538,OFF-EN-10001219,7.64,1,0.0,3.7436
6215,MC-17425,CA-2015-161711,FUR-FU-10000087,68.16,3,0.0,27.9456
6216,MC-17425,CA-2015-161711,OFF-EN-10001539,62.24,8,0.0,29.2528
6217,PG-18820,US-2015-129553,TEC-PH-10004897,29.97,3,0.0,0.2997
6218,JS-16030,CA-2016-160220,TEC-PH-10001300,125.7,6,0.0,35.196
6219,JS-16030,CA-2016-160220,TEC-PH-10001557,191.98,2,0.0,51.8346
6220,JS-16030,CA-2016-160220,OFF-ST-10000617,20.86,7,0.0,1.4602
6221,JB-16000,US-2017-157224,OFF-LA-10000121,56.7,9,0.0,26.082
6222,DK-12985,CA-2017-140627,FUR-FU-10000087,72.704,4,0.2,19.0848
6223,DK-12985,CA-2017-140627,OFF-AR-10000422,12.264,7,0.2,1.0731
6224,DK-12985,CA-2017-140627,OFF-ST-10004123,218.352,3,0.2,-54.588
6225,JF-15490,CA-2015-133445,FUR-BO-10003660,66.294,1,0.7,-103.8606
